	CK_m6A_1	CK_m6A_2	CK_m6A_3	CK_m6A_4	RSV_m6A_1	RSV_m6A_2	RSV_m6A_3	RSV_m6A_4
2883046_2883460_Os05g0150300	231.33864	222.0086897	239.8253554	221.09202	268.9142423	239.3434883	252.0237506	222.4181867
2883656_2884462_Os05g0150300	704.8445371	752.0239406	751.8036218	744.3169072	849.7690057	776.4269862	722.2631877	809.6358991
2884879_2885209_Os05g0150400	88.597777	87.8276135	109.0115252	93.62971666	84.00368712	81.4261352	88.51565875	103.6266551
28871793_28872209_Os05g0580000	240.1984177	242.1358511	239.8253554	221.09202	636.1742647	661.2789162	644.8119863	714.4341753
28877009_28877247_Os05g0580000	19.68839489	14.63793558	20.29869779	21.24371722	51.73397804	37.83436585	47.33128975	42.96714969
28877039_28877277_Os05g0580000	16.73513566	12.19827965	16.53967968	21.24371722	44.56293158	37.01187964	42.41375315	38.75468404
28896632_28896902_Os05g0580500	8.8597777	4.879311861	14.28426881	7.081239075	29.19640345	29.60950371	17.21137809	32.01473899
28900517_28900934_Os05g0580600	91.55103624	96.36640926	95.47905997	120.3810643	104.4923913	102.8107768	90.35973497	112.8940796
28917318_28917674_Os05g0581100	72.84706109	71.96984995	69.16593321	77.89362982	87.07699275	74.84624549	67.00143614	69.08443676
28940140_28940379_Os05g0581800	148.6473814	128.6918503	119.5367759	133.7567381	131.1277067	143.9350875	167.1962443	141.5388461
28946404_28947389_Os05g0581800	318.9519972	289.0992278	281.9263582	289.5439977	341.6491421	322.414596	336.2365648	335.3122662
28950911_28951088_Os05g0581900	22.64165412	16.46767753	18.04328692	16.52289117	17.92761615	15.62723807	17.82607016	18.53484889
28995076_28995376_Os05g0582450	212.6346648	234.2069693	238.3217481	202.9955201	151.6164109	168.6096739	154.2877107	149.9637774
29023255_29023583_Os05g0583075	417.3939717	426.9397879	433.0388862	404.4174316	391.3342498	407.9531622	374.9621655	406.0816893
29035676_29036198_Os05g0583400	128.9589865	136.0108181	164.6449932	123.5282816	99.37021525	155.4498945	146.9114058	139.8538598
29045742_29046309_Os05g0583500	252.0114546	229.3276575	242.0807662	212.4371722	184.3983376	202.3316087	220.0597627	226.6306523
29069322_29069708_Os05g0584200	853.4919185	791.0584355	920.9594367	800.1800155	1051.582742	1141.610865	988.424856	959.5996765
29144279_29144459_Os05g0585500	110.2550114	96.97632324	122.5439904	107.0053905	137.274318	161.207298	154.9024028	109.5241071
29156738_29156888_Os05g0585800	22.64165412	11.58836567	12.78066157	11.01526078	14.34209292	9.047348356	11.67914942	14.32238323
29200258_29200378_Os05g0586200	118.1303693	124.4224525	113.5223469	92.84291231	114.2245258	116.7930424	120.4796466	108.6816139
29224199_29224408_Os05g0586500	1.968839489	3.049569913	5.262625353	2.360413025	4.097740835	9.047348356	3.688152448	4.212465656
29227173_29227323_Os05g0586600	2.953259233	2.439655931	5.262625353	1.573608683	12.80544011	9.047348356	14.75260979	16.00736949
29238812_29238933_Os05g0586900	63.98728339	63.4310542	58.6406825	62.94434733	47.1240196	37.83436585	41.184369	55.60454666
29317708_29317829_Os05g0588700	25.59491336	21.95690338	38.34198471	35.40619537	27.14753303	24.67458643	25.81706713	23.58980768
29359929_29360289_Os05g0589700	98.44197445	99.41597917	105.2525071	95.99012968	66.07607097	58.39652121	66.38674406	64.02947798
29491168_29491494_Os05g0591900	299.2636023	296.4181956	212.760425	253.350998	299.135081	271.4204507	295.0521958	312.5649517
29495107_29495637_Os05g0592000	116.1615298	127.4720224	102.2452926	142.4115858	78.88151108	64.15392471	65.77205199	65.71446424
29509464_29509972_Os05g0592300	129.9434063	141.500044	144.3462954	140.0511728	115.248961	88.82851113	140.149793	118.7915315
29519066_29520052_Os05g0592400	1825.114206	1978.56096	2055.431102	1974.092093	2130.825234	2047.990673	2101.017511	2170.262306
29532644_29533872_Os05g0592600	2131.268747	2088.955391	2155.420984	2154.270287	2366.445332	2163.138743	2102.246895	2080.958034
29538445_29539075_Os05g0592800	625.1065377	687.9829725	695.4183502	659.3420383	725.8123454	748.4624549	697.0608126	698.4268058
29555733_29556630_Os05g0593300	354.391108	334.2328625	306.7358777	333.6050409	337.0391837	338.041834	313.4929581	322.6748693
29585458_29585815_Os05g0594100	823.9593261	719.6984995	719.4760661	719.1391683	1286.690622	1374.374464	1329.578957	1250.259807
29595608_29596264_Os05g0594500	1387.04742	1267.401256	1235.965154	1301.374381	836.9635656	816.7288107	885.1565875	808.793406
29617991_29619301_Os05g0594800	1403.782556	1549.181516	1715.615865	1468.176902	1755.36973	1717.351215	1788.139245	1823.997629
296547_297119_Os05g0105300	230.3542202	303.7371634	290.9480016	260.4322371	228.9612692	267.3080196	242.8033695	299.9275547
29663220_29663458_Os05g0595400	477.4435761	450.7264332	455.5929948	450.0520834	472.7768489	407.9531622	408.1555376	405.2391961
29693027_29693681_Os05g0596200	189.0085909	206.1509261	200.731567	215.5843896	241.2544917	252.5032678	249.5649823	226.6306523
2972248_2972775_Os05g0151300	818.0528077	858.7588876	972.082083	890.6625147	2143.118457	2118.724488	2206.744548	1949.529106
2973690_2973870_Os05g0151400	196.8839489	207.9806681	201.4833706	229.7468678	202.8381713	189.9943155	173.9578571	211.4657759
29738014_29739575_Os05g0596600	361.2820462	387.295379	344.3260588	380.8133014	325.2581788	358.6039894	330.7043362	325.2023487
29745612_29745911_Os05g0596700	6.890938211	10.97845169	11.27705433	12.58886947	8.707699275	11.514807	8.605689045	10.95241071
29759284_29760124_Os05g0597200	454.801922	458.655315	495.4385868	444.544453	493.7777706	481.1544353	443.1929858	468.426181
2976406_2978049_Os05g0151400	3568.521574	3471.630389	3242.529021	3447.776625	3539.423646	3239.773198	3194.554712	3038.872724
2987950_2988159_Os05g0151700	31.50143182	26.22630125	26.31312676	22.03052157	24.58644501	26.31955885	27.66114336	17.69235576
2989524_2989733_Os05g0151700	36.42353055	37.81466693	27.81673401	36.97980406	36.36744991	27.96453128	36.88152448	22.74731454
3033303_3033663_Os05g0152400	48.23656748	64.65088216	56.38527164	51.14228221	79.39372868	80.60364899	71.91897273	61.50199858
3056518_3056996_Os05g0153000	209.6814056	192.1229045	200.731567	222.6656287	155.2019341	170.2546463	164.1227839	153.3337499
317218_317426_Os05g0105900	116.1615298	112.2241728	125.5512048	124.315086	91.68695119	66.62138335	98.35073194	72.45440929
320281_320666_Os05g0105900	529.6178225	596.495875	590.9176467	538.1741697	444.092663	429.3378038	454.8721352	470.1111672
321175_322514_Os05g0106000	514.8515264	500.1294658	578.8887888	468.1485833	473.8012841	421.1129417	448.7252145	465.8987016
3213587_3213944_Os05g0154800	506.9761684	530.6251649	563.1009127	465.0013659	470.7279784	536.2610116	528.0204921	545.0930559
3214213_3214650_Os05g0154900	259.8868125	261.0431846	274.408322	271.4474979	227.4246164	233.5860848	231.7389121	278.0227333
3246028_3246324_Os05g0155450	273.668689	273.8513782	249.5988024	271.4474979	235.620098	236.8760297	211.4540737	192.0884339
3246073_3246312_Os05g0155400	251.0270348	261.0431846	211.2568177	247.0565633	216.6680467	202.3316087	192.3986194	170.1836125
3262498_3262823_Os05g0155700	197.8683686	204.3211842	203.7387815	199.8483028	217.6924819	217.1363605	216.9863023	264.5428432
3293498_3293970_Os05g0156200	96.47313496	100.6358071	93.22364911	103.8581731	109.1023497	92.9409422	106.956421	80.8793406
3294700_3295088_Os05g0156300	1138.973644	1325.343084	1297.613051	1177.846099	1241.615473	1337.362584	1299.459046	1344.619037
3307203_3307705_Os05g0156500	516.8203659	510.4980035	481.154318	531.879735	533.2185262	574.9178637	573.5077056	535.8256315
3348813_3349292_Os05g0157300	243.1516769	259.2134426	225.5410865	244.6961503	216.6680467	220.4263054	234.1976804	246.0079943
3463556_3464125_Os05g0158600	62.0184439	59.16165632	58.6406825	62.15754299	54.80728367	42.76928314	57.78105502	39.59717717
3499106_3499557_Os05g0159300	461.6928602	509.2781755	519.4963027	493.3263222	353.9423646	376.6986861	355.2920191	391.759306
3531470_3531647_Os05g0160100	164.3980973	167.7263452	153.3679389	164.4421074	156.7385869	166.9647015	137.6910247	143.2238323
353685_354039_Os05g0106500	54.14308595	48.79311861	40.59739558	45.63465182	52.75841325	50.99414528	59.01043917	50.54958788
3610732_3611371_Os05g0161200	180.1488132	200.0517863	211.2568177	190.4066507	178.2517263	167.7871877	189.9398511	176.0810644
3652663_3653173_Os05g0162200	593.6051059	559.9010361	579.6405924	591.6768649	766.7897538	761.6222343	740.0892579	746.4489143
3652901_3653170_Os05g0162350	380.9704411	365.9483896	354.8513095	356.4223668	416.4329124	438.3851522	413.0730742	373.2244571
3654557_3657859_Os05g0162350	308.12338	314.7156151	264.6348749	326.5238018	389.2853793	373.4087412	368.8152448	375.7519365
3654557_3658238_Os05g0162200	321.9052564	320.8147549	291.6998053	334.3918452	407.7252131	393.9708966	392.7882357	402.7117167
3696432_3697377_Os05g0163050	897.790807	921.5800278	919.4558295	886.728493	834.9146952	851.2732317	837.8252977	920.8449925
3697764_3698334_Os05g0163100	659.5612288	618.4527784	658.5799727	606.6261474	662.2973625	667.8588059	671.2437455	684.1044226
37277_37440_Os05g0100300	73.83148084	61.60131225	59.39248612	77.10682548	68.63715899	60.86397985	55.32228672	55.60454666
3729254_3729788_Os05g0163600	27.56375285	29.27587117	22.55410865	19.67010854	38.92853793	37.01187964	30.73460373	37.91219091
373147_373298_Os05g0106900	10.82861719	6.709053809	10.52525071	14.94928249	11.2687873	9.86983457	16.59668602	9.267424444
3772805_3773096_Os05g0164200	103.3640732	83.55821563	109.0115252	89.69569495	70.1738118	86.36105249	90.35973497	69.08443676
3807973_3808356_Os05g0164800	153.5694801	155.5280656	138.3318664	166.8025204	215.1313938	194.1067465	198.5455401	212.3082691
3880860_3881128_Os05g0165800	147.6629617	134.7909902	139.08367	133.7567381	95.27247442	115.14807	100.1948082	105.3116414
3880874_3881024_Os05g0165900	134.865505	112.8340868	97.73447084	107.0053905	82.46703431	98.6983457	80.52466178	85.09180626
3881484_3881782_Os05g0165800	54.14308595	37.81466693	48.1154318	48.78186918	31.24527387	40.30182449	26.43175921	42.96714969
3967279_3967951_Os05g0166450	116.1615298	123.8125385	138.3318664	129.035912	112.1756554	125.0179046	119.8649546	97.72920323
4102623_4102744_Os05g0168400	87.61335726	73.7995919	94.72725635	90.48249929	95.78469202	93.76342842	95.27727157	89.30427191
414550_414820_Os05g0107300	55.12750569	63.4310542	62.39970061	82.61445587	69.14937659	62.50895228	62.08389954	64.87197111
4161060_4161624_Os05g0169400	232.3230597	267.1423244	286.4371799	266.7266718	264.3042839	312.5447614	313.4929581	294.0301028
4161949_4162425_Os05g0169400	206.7281463	184.8039367	181.9364765	229.7468678	316.0382619	267.3080196	261.8588238	288.1326509
4165155_4165885_Os05g0169500	24.61049361	33.54526905	30.82394849	36.19299972	55.31950127	42.76928314	44.25782937	45.49462909
4176598_4176775_Os05g0169600	7.875357956	8.538795757	6.766232596	14.94928249	15.36652813	13.15977943	11.06445734	24.43230081
4179922_4180248_Os05g0169900	36.42353055	34.76509701	34.5829666	45.63465182	32.78192668	36.18939342	35.65214033	42.12465656
4184798_4185111_Os05g0169900	27.56375285	30.49569913	21.80230503	29.89856498	27.14753303	20.56215535	22.74360676	24.43230081
4269739_4270127_Os05g0171300	55.12750569	61.60131225	54.12986077	55.86310826	60.95389492	57.57403499	59.62513124	50.54958788
4323034_4323155_Os05g0172300	12.79745668	7.318967792	9.021643462	8.654847758	6.658828857	5.757403499	9.22038112	7.582438181
4402685_4403102_Os05g0173500	251.0270348	216.5194638	207.4977996	212.4371722	213.594741	236.8760297	215.7569182	220.7332004
4406638_4408212_Os05g0173500	314.0298985	283.6100019	286.4371799	301.3460629	350.869059	345.44421	308.5754215	349.6346495
4415844_4416166_Os05g0173800	28.54817259	21.95690338	24.80951952	25.17773893	25.09866262	37.83436585	29.50521958	26.11728707
448520_448666_Os05g0107900	12.79745668	15.85776355	9.773447084	9.4416521	15.87874574	18.91718293	11.06445734	11.79490384
453001_453209_Os05g0108000	147.6629617	161.0172914	150.3607244	163.6553031	105.0046089	106.9232078	119.2502625	92.67424444
453005_453155_Os05g0108050	95.48871522	107.9547749	98.48627446	107.7921948	75.29598785	74.84624549	76.22181726	65.71446424
4589574_4589813_Os05g0176600	90.56661649	94.53666731	99.23807808	82.61445587	111.1512202	138.177684	119.2502625	97.72920323
4658007_4658097_Os05g0177900	17.7195554	14.63793558	18.79509055	19.67010854	16.90318095	13.15977943	14.13791772	10.95241071
4669134_4669519_Os05g0178400	237.2451584	228.1078295	266.8902857	244.6961503	239.7178389	224.5387365	253.8678268	224.945666
4708165_4708374_Os05g0178950	195.8995292	259.8233566	256.365035	269.8738892	243.3033621	248.3908367	224.9772993	224.1031729
4799254_4799523_Os05g0179950	163.4136776	150.0388397	130.8138302	124.315086	132.6643595	148.0475186	169.0403205	125.5314766
4813424_4813691_Os05g0180300	73.83148084	82.94830164	73.67675494	81.04084719	69.6615942	71.55630063	75.60712518	85.93429939
4831874_4832412_Os05g0180400	69.89380186	62.82114021	74.42855856	54.28949957	58.3928069	61.68646606	41.79906108	53.07706727
4837585_4837793_Os05g0180500	30.51701208	17.07759151	36.08657385	27.53815196	22.53757459	27.96453128	27.66114336	28.64476646
486446_486777_Os05g0108600	1071.048682	1017.946437	1126.953629	1144.013513	727.8612158	760.7997481	682.3082028	658.8296286
486460_486761_Os05g0108450	1047.422608	989.8903939	1066.809339	1088.937209	714.5435581	706.515658	654.6470595	622.602424
4890066_4890216_Os05g0181250	18.70397515	17.07759151	19.54689417	14.94928249	12.80544011	20.56215535	15.98199394	14.32238323
4938321_4938840_Os05g0182100	245.1205164	227.4979155	245.0879807	233.6808895	280.1830296	274.7103955	291.3640434	308.352486
493895_494192_Os05g0108800	1244.306557	1318.024117	1447.221972	1248.65849	1555.092647	1551.209	1598.199394	1553.557334
4962382_4962892_Os05g0182500	214.6035043	54.28234446	230.0519083	212.4371722	265.8409367	262.3731023	230.509528	247.6929806
515589_515859_Os05g0109400	8.8597777	8.538795757	3.759018109	12.58886947	7.171046462	4.112431071	9.835073194	4.212465656
516951_517733_Os05g0109600	347.5001698	375.7070133	360.8657385	401.2702142	474.3135017	459.7697937	453.6427511	473.4811398
5268970_5269646_Os05g0185800	223.463282	237.8664532	222.5338721	243.1225416	354.4545822	344.6217237	263.7029	304.1400204
5293620_5293916_Os05g0186300	29.53259233	34.76509701	22.55410865	30.68536932	23.5620098	23.029614	30.73460373	21.90482141
5337219_5337729_Os05g0187100	136.8343445	114.6638287	116.5295614	112.5130209	235.1078804	229.4736538	240.9592933	220.7332004
538191_538371_Os05g0109825	104.3484929	83.55821563	88.71282737	77.10682548	123.4444427	121.7279597	159.2052473	131.4289285
539275_539542_Os05g0110000	126.0057273	134.1810762	115.7777578	138.4775641	171.0806799	175.1895636	192.3986194	181.1360232
5414838_5415464_Os05g0188100	4655.320972	4395.650073	4201.830442	4250.317054	4614.05618	4850.201205	4648.91616	4230.158012
542326_542952_Os05g0110100	6497.170314	5476.41765	5544.551711	5516.285239	3417.515857	3728.330009	3656.18846	3257.078445
5432329_5433010_Os05g0188500	812.1462892	841.0713821	951.0315816	856.0431237	911.2351182	940.924229	886.3859716	972.2370735
5451853_5451973_Os05g0188800	18.70397515	18.90733346	19.54689417	28.3249563	20.48870418	18.09469671	30.11991166	21.90482141
5512775_5512895_Os05g0190000	88.597777	98.80606519	103.7488998	92.84291231	58.90502451	70.73381442	60.23982331	49.70709474
5625772_5626011_Os05g0191500	17.7195554	17.6875055	18.79509055	17.30969552	15.87874574	10.69232078	16.59668602	15.16487636
5673469_5673555_Os05g0192700	796.3955733	697.7415962	699.9291719	775.0022765	433.8483109	482.7994077	526.791108	427.9865107
5673924_5674010_Os05g0192700	141.7564432	128.6918503	127.8066157	118.8074556	78.36929347	78.13619035	80.52466178	90.14676504
5750491_5750937_Os05g0193800	337.6559724	324.4742388	340.5670407	315.508541	289.4029465	305.1423855	278.4555098	305.8250066
5784173_5784499_Os05g0194500	13.78187642	14.0280216	22.55410865	19.67010854	46.611802	39.47933828	47.33128975	44.65213596
5847799_5848186_Os05g0195200	232.3230597	218.9591198	210.5050141	185.6858246	407.2129955	392.3259242	414.9171504	370.6969778
5910977_5911248_Os05g0196100	99.42639419	100.0258932	143.5944918	137.6907598	146.4942349	151.3374634	127.8559515	146.5938048
5927514_5927902_Os05g0196400	146.6785419	136.0108181	106.0043107	118.0206512	131.6399243	134.8877391	125.3971832	123.8464903
597528_597828_Os05g0111000	31.50143182	30.49569913	31.57575212	38.55341274	22.53757459	18.91718293	28.89052751	38.75468404
5977765_5978628_Os05g0196800	554.2283161	588.5669933	616.4789699	559.4178869	667.9317561	671.1487508	666.940901	727.0715723
6090889_6091291_Os05g0198400	139.7876037	90.26726943	87.20922013	105.4317818	201.3015185	202.3316087	202.2336926	185.3484889
6136339_6136663_Os05g0198700	89.58219675	90.26726943	105.2525071	87.33528192	128.0544011	131.5977943	148.7554821	112.8940796
6195796_6196093_Os05g0199500	34.45469106	24.39655931	19.54689417	21.24371722	26.63531543	36.18939342	39.34029278	34.54221838
6273310_6274072_Os05g0200500	327.8117749	340.3320023	353.3477023	350.127932	295.0373401	339.6868065	325.7867996	315.0924311
6363288_6363348_Os05g0202500	103.3640732	126.8621084	103.7488998	84.9748689	64.02720055	57.57403499	54.09290257	49.70709474
637768_637947_Os05g0111900	36.42353055	50.01294658	42.85280644	34.61939103	49.17289002	31.25447614	37.49621655	40.4396703
640409_640794_Os05g0112000	498.1163907	509.2781755	515.7372846	481.5242571	470.7279784	513.2313976	475.1569737	447.3638527
