	CK_Input_1	CK_Input_2	CK_Input_3	CK_Input_4	CK_m6A_1	CK_m6A_2	CK_m6A_3	CK_m6A_4	RSV_Input_1	RSV_Input_2	RSV_Input_3	RSV_Input_4	RSV_m6A_1	RSV_m6A_2	RSV_m6A_3	RSV_m6A_4
8868032_8868568_Os06g0267200	66.59774165	75.00005235	71.93160739	100.2793863	92.53545598	95.75649528	103.7488998	88.90889061	67.79811773	69.50192081	85.1883162	83.44511047	105.0046089	110.2131527	102.6535765	99.41418949
8902704_8903210_Os06g0267600	342.1746037	343.6366035	339.5594996	417.0154968	525.6801436	547.7027564	605.2019156	534.240148	295.2043043	314.2066003	283.961054	337.0527991	531.1696558	518.1663149	494.8271201	536.6681246
8914516_8915414_Os06g0267900	840.5094291	875.4551566	850.4854757	831.5851549	637.9039944	611.1338106	599.9392902	645.1795601	518.3731085	516.920536	853.5535211	757.5507088	387.2365089	411.2431071	382.9531625	377.4369228
8955690_8956076_Os06g0268700	599.3796749	550.9094755	574.3950414	610.2367534	420.3472309	354.3600239	342.0706479	375.305671	528.260334	434.3870051	728.2765855	692.1035633	299.6472986	321.5921097	322.0986471	310.8799654
8959311_8959725_Os06g0268750	551.153724	512.7276306	482.3648966	503.8427703	392.7834781	312.8858731	321.0201465	404.4174316	471.7619025	496.6491425	581.2849811	577.5710587	466.6302376	446.6100143	447.4958303	443.151387
902674_905732_Os06g0116300	202.0896988	211.3637839	205.2166446	222.5713209	147.6629617	184.8039367	160.8859751	173.8837595	238.7058728	282.3515533	262.2463852	242.1544382	190.5449488	181.7694533	197.316156	180.2935301
9150276_9150786_Os06g0271900	32.1506339	27.27274631	27.50326165	19.56670953	39.37678978	40.86423684	48.86723542	47.2082605	25.42429415	23.16730694	45.09969681	26.17885819	38.41632033	25.49707264	39.34029278	29.48725959
9219679_9219828_Os06g0273100	10.33413233	19.09092242	13.75163083	12.22919345	8.8597777	15.85776355	12.02885795	15.73608683	7.06230393	4.343870051	18.37395055	8.180893183	9.219916879	5.757403499	4.917536597	12.63739697
9264453_9265322_Os06g0274000	621.1961764	561.818574	590.2623077	593.1158825	754.0655243	814.8450808	855.5525216	746.6773202	538.1475595	553.1194531	606.3403682	482.6726978	667.9317561	727.0778133	734.5570292	751.5038731
9284919_9285239_Os06g0274200	264.0944928	248.1819914	293.0155184	327.7423846	247.0893559	289.7091418	262.379464	278.5287369	265.5426278	201.265979	178.7284281	189.7967218	219.2291347	237.6985159	220.0597627	261.1728707
9323349_9323826_Os06g0274500	117.1201664	121.3637211	121.6490419	117.4002572	149.6318012	128.0819364	120.2885795	158.934477	101.6971766	70.94987749	78.50687963	67.0833241	126.0055307	119.2605011	121.0943387	92.67424444
9338395_9338604_Os06g0274950	80.37658475	70.90914041	76.16287842	55.03137054	37.40795029	37.81466693	43.60461007	48.78186918	38.13644122	65.15805076	73.49580221	53.99389501	37.90410273	30.43198992	36.88152448	38.75468404
9338418_9338569_Os06g0275000	34.44710775	23.18183436	31.73453267	20.78962887	20.67281463	11.58836567	14.28426881	25.17773893	14.12460786	31.85504704	11.69251399	4.90853591	17.92761615	16.44972428	19.05545431	21.06232828
9400965_9401176_Os06g0275900	79.22834783	70.90914041	102.6083223	75.82099942	53.1586662	53.67243047	48.86723542	51.14228221	66.38565695	94.11718443	126.9472947	119.4410405	63.51498294	41.12431071	55.32228672	48.86460161
9806419_9807379_Os06g0280900	282.4662836	246.8183541	276.0904343	265.373498	189.0085909	178.7047969	167.6522077	164.4421074	255.6554023	273.6638132	307.346082	242.1544382	199.2526481	190.8168017	173.343165	185.3484889
9840912_9841512_Os06g0281400	266.3909666	259.09109	227.4308175	232.3546756	380.9704411	426.9397879	461.6074238	442.9708443	206.2192748	234.5689827	212.1356109	201.2499723	376.4799392	378.3436585	374.9621655	427.1440175
9855715_9855926_Os06g0281400	172.2355388	166.3637525	167.1352054	207.8962887	95.48871522	95.1465813	111.266936	92.84291231	159.6080688	144.7956684	173.7173507	179.97965	89.12586316	87.1835387	74.37774103	86.77679252
10142318_10142677_Os07g0273600	17.22355388	4.090911947	22.21417287	19.56670953	18.70397515	22.56681736	21.05050141	27.53815196	31.07413729	20.27139357	26.72574626	39.26828728	43.53849637	26.31955885	37.49621655	42.96714969
1015473_1016163_Os07g0119000	8.037658475	5.454549262	7.404724291	8.560435418	20.67281463	21.34698939	20.29869779	19.67010854	21.18691179	21.71935025	20.04430969	29.45121546	49.17289002	47.70420042	51.0194422	45.49462909
10251849_10252401_Os07g0274800	83.82129553	105.0000733	113.1864999	125.9606926	232.3230597	257.9936147	253.3578206	236.0413025	149.7208433	139.0038416	133.6287313	134.1666482	341.1369245	316.6571925	336.2365648	382.4918816
1026021_1026370_Os07g0119100	16.07531695	21.81819705	16.92508409	12.22919345	33.47027131	39.64440887	39.09378833	36.19299972	33.89905887	31.85504704	23.38502798	21.27032228	61.46611253	82.24862142	71.30428066	72.45440929
10264955_10265311_Os07g0275100	329.5439975	330.0002304	303.5936959	293.5006429	289.4194049	267.1423244	269.1456966	288.7571934	197.74451	191.1302822	240.5317163	199.6137937	208.472565	191.6392879	194.2426956	208.0958034
10748775_10749014_Os07g0282300	437.4782684	415.9093812	442.1678219	430.4676096	226.4165412	237.8664532	210.5050141	247.8433676	293.7918435	308.4147736	340.7532648	319.0548341	165.9585038	168.6096739	159.2052473	157.5462155
1095076_1095426_Os07g0120650	42.48476623	53.18185531	28.56107941	35.46466102	32.48585157	35.37501099	53.37805715	45.63465182	73.44796088	91.22127106	71.82544307	60.53860956	52.24619565	51.81663149	47.33128975	48.86460161
10980579_10980669_Os07g0285700	4.5929477	1.363637316	8.462542046	6.114596727	1.968839489	5.489225844	1.503607244	3.934021708	5.649843144	1.447956684	5.011077423	4.90853591	2.561088022	4.934917285	0.614692075	0.842493131
1101853_1102034_Os07g0120800	47.07771393	55.90912994	65.58470086	37.91049971	30.51701208	35.98492498	38.34198471	33.04578235	52.26104908	49.23052724	38.41826025	52.35771637	28.17196824	33.72193478	31.34929581	25.27479394
11061660_11061780_Os07g0287000	5.741184625	1.363637316	5.289088779	3.668758036	9.844197445	10.97845169	5.262625353	4.72082605	1.412460786	5.791826734	3.340718282	4.90853591	13.82987532	12.33729321	11.06445734	6.73994505
11074250_11076991_Os07g0287100	475.370087	514.091268	490.8274387	486.7218995	765.8785612	930.1188236	848.786289	823.7841457	368.6522652	331.5820805	300.6646454	296.1483332	487.6311594	519.8112874	633.1328369	523.1882345
1112113_1112233_Os07g0120900	1.148236925	2.727274631	2.115635512	3.668758036	4.922098722	5.489225844	2.255410865	3.934021708	7.06230393	2.895913367	3.340718282	1.636178637	5.634393648	4.112431071	3.073460373	7.582438181
11222032_11222329_Os07g0289600	21.81650158	34.09093289	25.38762614	28.12714494	39.37678978	37.81466693	50.37084266	38.55341274	19.774451	30.40709035	15.03323227	13.08942909	42.51406116	50.99414528	44.87252145	36.22720464
11268958_11269136_Os07g0290800	84.96953245	103.636436	101.5505046	81.93559614	50.20540697	56.72200039	55.63346801	67.66517338	81.92272559	104.2528812	188.7505829	157.0731491	54.80728367	58.39652121	63.31328369	68.24194363
11288039_11288488_Os07g0291200	114.8236925	195.0001361	136.4584905	140.6357247	227.400961	222.6186037	223.2856757	202.2087158	112.9968629	124.5242748	145.3212453	130.8942909	181.325032	228.6511675	189.9398511	224.945666
1145056_1145441_Os07g0121800	78.0801109	70.90914041	49.71743452	59.92304793	21.65723438	38.42458091	33.07935936	36.97980406	64.97319616	88.3253577	68.48472479	80.17275319	58.90502451	54.28409014	55.32228672	48.02210848
11740490_11740828_Os07g0298900	8.037658475	5.454549262	5.289088779	0	6.890938211	10.36853771	7.518036218	10.22845644	2.824921572	7.239783418	10.02215485	0	10.24435209	5.757403499	8.605689045	7.582438181
11784325_11784744_Os07g0299701	87.2660063	66.81822846	82.50978495	97.83354763	109.2705916	102.4655491	107.5079179	108.5789991	111.5844021	97.0130978	130.288013	117.8048618	160.8363278	124.1954183	106.956421	116.2640521
11788948_11789215_Os07g0299800	16.07531695	9.545461209	14.80944858	12.22919345	46.26772799	29.88578515	42.85280644	31.47217367	15.53706865	24.61526362	11.69251399	16.36178637	23.5620098	32.89944857	30.73460373	36.22720464
1181920_1182251_Os07g0122900	31.00239698	27.27274631	29.61889716	28.12714494	35.4391108	25.00647329	27.81673401	38.55341274	50.8485883	33.30300372	36.7479011	52.35771637	38.41632033	37.01187964	31.34929581	32.01473899
1182549_1182939_Os07g0122900	18.3717908	20.45455973	15.86726634	23.23546756	26.5793331	34.15518303	39.84559196	29.11176064	21.18691179	18.82343689	18.37395055	37.63210864	40.46519075	41.12431071	40.56967693	42.12465656
1183368_1183901_Os07g0123000	26.40944928	20.45455973	32.79235043	26.9042256	36.42353055	35.37501099	33.83116298	44.84784747	35.31151965	27.51117699	15.03323227	21.27032228	44.05071398	30.43198992	36.2668324	46.33712222
11894064_11894333_Os07g0301200	468.4806654	512.7276306	452.7459995	472.0468673	217.5567635	233.5970554	209.7532105	236.8281068	435.0379221	437.2829184	574.6035445	602.1137383	192.0816016	189.9943155	221.9038389	192.9309271
12439938_12440298_Os07g0404900	335.2851821	361.3638886	372.35185	341.1944974	599.5116244	639.1898538	654.069151	638.0983211	348.8778142	369.2289543	447.6562498	415.5893737	642.3208759	616.8646606	612.2333063	632.7123416
12544348_12544764_Os07g0406300	517.8548532	463.6366873	482.3648966	465.9322706	860.3828567	974.6425443	1017.1903	928.4291231	573.4590791	466.2420521	551.2185166	495.7621269	931.7238224	964.7763292	1017.315384	1024.471648
12544573_12544752_Os07g0406350	400.7346868	369.5457125	378.6987566	365.6528843	238.2295782	240.9160232	257.1168387	247.0565633	470.3494418	375.020781	492.7559466	441.7682319	238.6934036	253.325754	253.2531348	263.7003501
12698851_12699088_Os07g0408400	9.1858954	6.818186578	7.404724291	1.222919345	12.79745668	15.24784957	6.766232596	7.081239075	8.474764716	7.239783418	1.670359141	0	10.75656969	9.047348356	3.688152448	9.267424444
12707899_12708020_Os07g0408500	95.30366478	107.7273479	112.1286821	79.48975745	44.2988885	45.7435487	54.88166439	53.50269523	49.43612751	40.54278714	81.84759792	58.90243092	24.58644501	23.85210021	22.74360676	32.01473899
1275445_1276190_Os07g0124500	838.2129553	913.6370014	868.4683775	895.1769608	1111.409892	1075.278351	1063.802125	1066.119883	792.390501	849.9505732	1017.248717	989.8880752	936.3337808	874.3028457	920.8087278	893.8852123
12765871_12766080_Os07g0409200	179.1249603	180.0001256	202.0431914	183.4379018	90.56661649	114.0539148	98.48627446	103.0713688	137.0086962	139.0038416	138.6398087	134.1666482	87.58921035	85.53856627	84.21281423	89.30427191
12786976_12787295_Os07g0409700	159.6049326	129.545545	149.1523036	117.4002572	75.80032033	62.82114021	66.15871872	73.95960811	114.4093237	130.3161015	170.3766324	175.0711141	80.93038149	104.4557492	59.01043917	71.61191616
1284802_1285040_Os07g0124600	130.8990095	144.5455554	159.7304811	113.7314991	255.9491336	321.4246689	288.6925908	267.5134762	145.483461	143.3477117	110.2437033	94.89836092	271.9875479	264.0180747	280.299586	289.8176372
12929961_12930673_Os07g0412400	313.4686805	302.727484	356.4845837	375.436239	550.2906372	601.9851009	633.7704532	561.7782999	333.3407455	327.2382105	374.1604476	332.1442632	605.953426	603.7048812	600.5541569	604.9100682
129659_130104_Os07g0102200	45.929477	42.27275678	46.54398125	56.25428989	76.78474007	50.62286056	39.09378833	51.14228221	56.49843144	46.33461387	68.48472479	78.53657456	61.97833013	50.99414528	44.25782937	48.86460161
12990976_12991604_Os07g0413300	13.7788431	21.81819705	32.79235043	24.45838691	46.26772799	60.99139827	60.89609337	43.27423879	35.31151965	17.3754802	35.07754196	34.35975137	63.51498294	59.21900742	49.17536597	60.65950545
12992059_12992508_Os07g0413300	36.7435816	24.54547168	31.73453267	25.68130625	30.51701208	19.51724745	35.33477023	34.61939103	31.07413729	31.85504704	16.70359141	49.0853591	35.3430147	23.029614	33.19337203	22.74731454
13074445_13074766_Os07g0414800	117.1201664	106.3637106	107.8974111	99.05646698	136.8343445	150.6487537	125.5512048	125.1018903	70.6230393	85.42944433	45.09969681	73.62803865	104.4923913	107.7456941	102.6535765	93.51673757
13084349_13084590_Os07g0414900	13.7788431	15.00001047	11.63599531	11.00627411	28.54817259	32.32544108	23.30591228	22.03052157	5.649843144	2.895913367	5.011077423	0	17.92761615	26.31955885	18.44076224	26.9597802
13272475_13275761_Os07g0417766	252.6121235	304.0911214	255.9918969	287.3860462	548.3217977	641.0195958	671.3606343	671.9309078	303.679069	283.79951	322.3793142	351.7784069	683.8105019	670.3262645	673.0878217	720.3316272
13275949_13277028_Os07g0417800	161.9014064	151.363742	136.4584905	124.7377732	176.2111343	193.3427325	174.4184403	188.0462377	145.483461	147.6915817	190.4209421	183.2520073	198.7404305	189.1718293	197.316156	210.6232828
13366415_13367268_Os07g0418700	136.6401941	154.0910167	157.6148456	155.3107569	233.3074794	223.8384316	239.0735517	195.1274767	430.8005397	541.5357996	618.0328822	531.7580569	779.5951939	733.657703	706.2811938	731.2840379
13385443_13386043_Os07g0419200	118.2684033	128.1819077	125.8803129	135.7440473	126.990147	96.36640926	78.18757667	107.0053905	141.2460786	156.3793218	182.0691464	147.2560773	141.8842764	143.1126013	119.2502625	117.1065452
13548459_13548638_Os07g0421300	3.444710775	1.363637316	2.115635512	0	7.875357956	7.318967792	1.503607244	4.72082605	1.412460786	2.895913367	0	1.636178637	4.60995844	7.402375928	5.532228672	5.054958788
13654369_13654576_Os07g0423000	24.11297543	35.4545702	32.79235043	30.57298364	31.50143182	33.54526905	36.08657385	30.68536932	32.48659808	30.40709035	16.70359141	42.54064455	37.90410273	44.41425557	35.65214033	19.37734202
14368462_14368701_Os07g0432800	8.037658475	10.90909852	6.346906535	18.34379018	22.64165412	16.46767753	12.02885795	11.80206512	16.94952943	8.687740101	11.69251399	6.544714547	18.43983376	10.69232078	17.82607016	26.9597802
14521246_14521912_Os07g0434700	181.4214342	185.4546749	181.944654	174.8774664	148.6473814	156.1379796	158.6305642	170.7365421	118.646706	117.2844914	143.6508861	161.981685	114.7367434	108.5681803	111.8739576	99.41418949
14569703_14570004_Os07g0435900	58.56008318	50.45458067	50.77525228	56.25428989	95.48871522	87.21769952	96.98266721	88.12208626	56.49843144	70.94987749	48.44041509	57.26625228	102.9557385	119.2605011	100.8095002	112.8940796
14579656_14580312_Os07g0436100	287.0592313	300.0002094	235.8933595	300.838159	311.0766393	287.8793998	279.6709473	309.2141063	251.4180199	260.632203	327.3903917	330.5080846	241.7667093	219.6038192	253.2531348	223.2606798
14617321_14617711_Os07g0436700	39.04005545	32.72729557	24.32980838	34.24174167	38.39237004	29.88578515	33.83116298	36.97980406	35.31151965	24.61526362	35.07754196	19.63414364	57.8805893	50.17165906	52.86351842	48.02210848
14618406_14618556_Os07g0437000	16.07531695	17.7272851	22.21417287	22.01254822	20.67281463	12.19827965	11.27705433	12.58886947	11.29968629	13.03161015	5.011077423	11.45325046	15.36652813	6.579889713	12.29384149	14.32238323
14714987_14715372_Os07g0438300	17.22355388	6.818186578	5.289088779	18.34379018	24.61049361	21.95690338	29.32034125	26.75134762	18.36199022	20.27139357	18.37395055	26.17885819	27.65975064	28.7870175	33.80806411	21.90482141
14745768_14746153_Os07g0438700	26.40944928	25.909109	24.32980838	23.23546756	35.4391108	48.79311861	34.5829666	38.55341274	28.24921572	30.40709035	11.69251399	6.544714547	66.07607097	35.36690721	56.55167087	78.35186121
14916042_14916192_Os07g0442000	463.8877177	473.1821485	465.4398125	437.8051257	297.2947628	237.8664532	305.9840741	272.2343022	399.7264025	386.6044345	592.9774951	651.1990974	247.4011029	240.1659745	228.0507597	197.9858858
15069645_15069855_Os07g0444650	197.4967511	208.6365093	215.7948222	233.577595	213.6190846	202.4914422	242.8325698	232.1072808	230.2311081	159.2752352	215.4763292	255.2438673	176.7150735	176.0120498	203.4630767	181.1360232
15205804_15206968_Os07g0445600	2527.269472	2237.728835	2336.719423	2395.698998	1510.099888	1577.237559	1465.265259	1543.710118	1723.202159	1704.245017	2254.984841	2130.304585	1148.391869	1097.19661	1096.610661	1086.816139
15450672_15451411_Os07g0450000	376.6217114	492.2730709	342.7329529	347.3090941	605.4181429	642.2394238	652.5655437	612.9205821	426.5631574	473.4818355	315.6978777	376.3210864	477.3868073	546.1308462	579.0399343	511.3933307
15458478_15458687_Os07g0450100	14.92708003	20.45455973	25.38762614	19.56670953	21.65723438	21.95690338	15.03607244	18.8833042	19.774451	26.0632203	13.36287313	17.997965	22.02535699	20.56215535	12.29384149	21.90482141
15600216_15600607_Os07g0452400	105.6377971	107.7273479	113.1864999	89.27311222	221.4944425	236.0367113	237.5699445	201.4219115	112.9968629	134.6599716	76.83652049	124.3495764	195.6671249	208.9114984	184.4076224	207.2533103
1571725_1572085_Os07g0129700	2.29647385	2.727274631	4.231271023	3.668758036	11.81303693	15.24784957	9.021643462	11.01526078	4.237382358	4.343870051	0	3.272357273	5.634393648	6.579889713	9.835073194	10.10991758
15722723_15723077_Os07g0454100	93.00719093	84.54551356	107.8974111	96.61062829	168.3357763	142.7198719	190.9581199	139.2643685	88.98502952	92.66922775	110.2437033	104.7154327	161.3485454	177.6570223	147.5260979	160.9161881
15729630_15730079_Os07g0454200	58.56008318	72.27277772	78.27851393	80.7126768	96.47313496	75.62933385	82.6983984	105.4317818	50.8485883	68.05396413	56.7922108	32.72357273	94.24803921	92.11845599	82.368738	80.03684747
15868983_15869581_Os07g0456400	76.93187398	94.09097477	79.33633168	74.59808007	150.6162209	114.0539148	112.0187397	175.4573682	70.6230393	52.12644061	98.55118933	70.35568138	140.8598412	138.177684	149.3701741	123.0039972
15875864_15876345_Os07g0456500	6.88942155	17.7272851	16.92508409	8.560435418	24.61049361	24.39655931	21.80230503	35.40619537	9.887225502	11.58365347	8.351795706	11.45325046	18.95205136	23.85210021	28.27583543	25.27479394
